comment,rating
"沒有看過態度這麼差的服務生
外場唯一一位男生
跟啞巴一樣 說什麼都不回應 … 全文",1
"鍋物$305起，清明連假期間餐點價格跟網路查到的不同，都有加價。
有霜淇淋跟飲料暢飲，湯頭還算美味。",4
"服務生非常有禮貌 點餐時居然蹲在桌子旁 我覺得太有禮貌了 我建議店主可以不用做到這樣😅😅  壽喜燒超好吃。會再來吃 …
餐點：5…
全文",5
"感覺真差，唱生日快樂歌有分等級喔！連小孩都說媽媽我們怎麼沒有人幫我們唱歌跟拿漂亮的牌牌
我們這次三位生日餒
感覺真差
服務：1…
全文",1
今天的用餐體驗真的不是很好，明明只畫了2份鍋卻給我們點了3份鍋，服務人員在key單的時候沒有確認就直接結帳，是後來發現才去櫃檯反應才退，由於是刷卡結帳，理論因該是刷退後在重新結帳，沒想到他們卻是直接退現金後就把發票收走就沒在重開發票給我們了，另外每鍋有的白飯也沒給，是吃到一半後發現別桌都有，我們才反應，後來服務人員解釋櫃檯點餐忘了key，服務人員的訓練不足真的有待加強 全文,3
再次來吃這間朝思暮想的火鍋店，生意很好，一定要事先訂位才不用等待～ … 全文,5
"在雲林虎尾的一間火鍋店，
裝潢蠻豪華的，比較氣派，
外面有停車場🅿️但是位置沒有很多， … 全文",4
"環境好，但晚上停車場會滿位要去附近找位子
服務
內用…
全文",5
"食材很新鮮，鱸魚鍋竟然是一整尾，出乎意料之外。
用餐環境舒適、空間感佳，不會讓人覺得太過擁擠。
立馬變成心頭好👍 …",5
"環境優雅大器，價格實惠，奶茶、養生茶飲、霜淇淋、咖啡無限暢飲，平常日午餐11:00開門十分鐘就幾乎可滿座2/3，用餐聊天都很適合。
機器人的音樂和音量好大聲 突兀，若能調整為小聲些的音樂就更好了。",4
"好吃，餐點環境都很乾淨👍 …
服務
內用…
全文",5
"今日的用餐感受上，多人座實在不方便，想要盛醬料跟飲品都是，上菜更是不便，如果客人傳遞湯鍋過程中打翻了，要找誰負責？
裝潢真的蠻花錢的，但員工好像蠻不情願在這邊工作的，服務品質有待加強，就算不收服務費，台中輕井澤的態度也沒有差到會在客人即時反應送上的菜盤跟白飯有頭髮時，直接忽視，送餐點時跑錯桌也不會說：「不好意思」 … 全文",1
"店內裝潢很棒
很有用餐氣氛！
食材也是非常新鮮 … 全文",4
"慶生🎉環境優美 服務親切 東西好吃 …
服務
內用…
全文",5
"餐點可以，氣氛可以，員工訓練有待加強。

員工介紹餐點有介紹跟沒介紹一樣，建議沒背稿不用問客人需不需要介紹。員工介紹：「原味鍋物：這邊是原味的，下面這邊比較貴；風味鍋物：比較多種類可以選⋯。」 … 全文",3
"實在是受不了了！近期去了三趟，吃個火鍋居然能夠冷到想逃離現場。每次都有告知現場人員、都未改善。
其中還有一次是風量強到像是在家開了吊扇最強強度的感覺。火鍋一上就想直接打包了⋯
日後若有機會再訪，如有舒適的用餐感受再來改變星評。 全文",1
餐點品質低配築間，裝潢是好看的，服務員也是人手不太足夠，無法每一桌都好好顧到，這個價格屬實可以再更好。,2
"有停車場可以停，訂位時間為13:30，外場控管位置的狀況很不好，真正入座時間為14:00，有定位的狀況下還要等30分鐘真的蠻誇張的，訂位的控管需要多加強。
餐點：5…
全文",4
