comment,rating
出餐速度緩慢，還會因為你個人點單金額大小決定出餐優先順序，價格在虎尾已經偏高了，想說試吃看看，以後可以帶人來吃，既然如此待客，那就不好意思了,1
價格並不低，但定食所用的蔬菜，4樣全是調理包醬菜，也沒有雞蛋。4樣菜色當中，如果至少有一道是新鮮蔬菜，也不會感到那麼膩。而主食的份量不多肉質也普普，或許別樣料理還不錯，可是因為今天只點了一份定食，飯上面沾滿了醬菜的醬汁，也不可口了,2
"貴，東西是沒有很好吃啦
但是不便宜為了不浪費，勉強吞跟打包
蝦子新不新鮮，剝殼就知道了，黏殼。
另外我想問
3顆炙燒鮭魚握壽司製作時間比烤鯖魚還要久，是真的嗎？
老闆娘說我們沒常識？
鮭魚握壽司真的要用30分鐘以上製作？

烤鯖魚都吃完，炙燒鮭魚握壽司，還沒製作好
。",1
醋飯中醋的比例過多，完全蓋過魚的味道。壽司基本的飯都沒處理好，不介意的人可以來消費。,1
"整體用餐水準不錯 服務態度也很好 價位偏高

以下幾點比較主觀
和風蔬果沙拉的醬偏酸
炸蝦壽司的美奶滋也有點過酸 建議試試看甜一點的看味道會不會比較平衡
且可能因為料理時間過長導致海苔軟掉造成口感不好

要吃到比較有水準的日料我覺得挺難得的
加油",3
"炸豬排飯好吃，雙醬味道很夠，但不膩口
旁邊的小菜配上飯讓豬排吃久了感覺比較清爽
而且飯粒粒分明不黏，看得出品質
起司扇貝感覺有點小貴，不過很好吃，還蠻推得
用餐環境很不錯
值得下次再來的店",5
"醋飯完全不像醋飯
牛小排飯的配菜有三色豆？？？
我去外面買100元的便當都不會有三色豆了==",1
以為弄個日式裝潢就想拉高價位，完全不推薦，服務態度也不行，層級跟不上價位去吃一次就不會再去了。,2
"松阪豬必點！！！
壽司米飯可以再進步
但生魚片、手捲等已滿足🧡
服務
內用
餐點類型
午餐
平均每人消費金額
$1,200-1,400",5
味道不錯 食材新鮮,5
"我吃了580元跟880元個人套餐沒想到竟然沒吃飽，哈哈哈哈。
服務
內用
餐點類型
晚餐
平均每人消費金額
$800-1,000
餐點：1
服務：3
氣氛：3",1
餐點份量不少,4
奉奉說很好吃😻尤其是炸蝦壽司 大推 …,5
很推這間日式料理店，東西都很好吃價格也算可以，重點吃的很飽，最推的是炸蝦壽司個人覺得超級好吃😋 …,5
寧靜、寬敞，開在虎尾科技大學旁邊，亦表示只要不點一些奇特的海鮮，一般學生可以負擔的價格。餐點做得還算不錯。,4
我覺得超好吃的啦！發瘋 超喜歡 愛店不多說❤️❤️❤️❤️❤️,5
"12：20就到場並告知店家到場，等原本預訂好13：00的位子
結果到13：00卻要我們延到13：15都還沒進去
還先給比我們晚到場同樣也是預訂13：00的其他客人進去（而且預訂人數也一樣），只是店家忘記我們有先到場，所以就讓我們繼續等，當下也沒有提出其他補償方案，危機處理能力低弱，此次未嘗到餐點，著實可惜。",1
現点現做握壽司~足搞工吔！但口感跟新鮮度實在沒話講、各式炒飯/炒泡麵、炸物湯品樣樣口味道地！,5
"真想給零O顆星。
已訂位19:00，我們準時到場，結果等到19:50分鐘，有訂位跟沒訂位是一樣的意思。

店家的理由：店家也沒給任何道歉或補償，並“解釋”說是因為比我們訂位時段晚的人先到場等候，所以先讓給他們。

我不太懂這個邏輯，【等比較久的人】就可以比【已訂位的人】先入座！?

想訂位的人請三思。",1
服務態度很好老人家跟服務人員要茶🍵3-5都沒有不耐煩，反而是微笑，菜色也很多有機會可以去吃吃看 …,4
