comment,rating
味噌魚湯相當美味，生魚片也很新鮮，但是炙燒牛肉蓋飯不優，牛肉筋咬不斷,4
食材有新鮮，不錯吃，但份量明顯少，有貴,3
"感覺分量變少了，服務還可以。
服務
內用…
全文",3
食材新鮮好吃，提供免費味噌湯與麥茶，假日用餐客人很多，不管是候位或等待出餐都需要滿滿耐心。,5
"#三訪井野日本料理
這樣1040_
重點好吃
不然不會三訪😜 …",5
"新鮮、實在的店家
帝王蟹是季節商品，建議先跟店家詢問
給推",5
"好吃，免費提供的湯料超多🤩🤩 …
服務
內用…
全文",4
"好吃👍🏻鮭魚跟鮭魚卵都很鮮
我坐吧台的位置，所以師傅再炙燒東西時很香，真的是色香味俱全😆 …",5
"CP值很高的日本料理餐廳，生魚和其他食材新鮮，免費味噌湯還不錯，擺盤有質感，環境衛生，美中不足是米飯稍嫌硬。推薦他們的胡麻牛肉丼、炙燒鮭魚肚握壽司和松葉蟹一葉舟。這家餐廳不開放訂位，平日七點過後人潮較少不用排隊。
The sashimi is fresh and delicious, the miso soup isn't bad and the dishes are … 全文",5
"虎尾第一的日本料理
每次來吃都覺得很在地 食材新鮮
工作人員服務態度親切
不過人好多…. 11點也等好久😅 …
服務
內用…
全文",5
免費的味增湯，料好又多，實在大推，其他餐點表現中上，還算是不錯的店家。,4
"日式料理餐廳1F禁酒…………… 哪來的idea？？？
服務
內用…
全文",1
漁獲新鮮，可惜沒有肚子再吃炙燒干貝，假日人多可能需要候位,5
"CP高
也算常去
但位置安排沒把握別央求客人配合換桌 … 全文",5
"自己吃飯 坐在卡布里台前面很有悠哉
料理棒棒 生魚片新鮮好吃
重點是喜歡喝湯的人 可以免費續湯！重點是撈得到料！",5
"整體普普
沒有特別驚艷的感覺
比較像吃粗飽
服務
內用…
全文",2
"真好吃讚
來這要點茶碗蒸料很多有挖寶的感覺",5
"吃的食物很主觀，就我個人很喜歡食材新鮮而且老闆對料理堅持的用心，所以井野板前日料真的要大推～讚
服務
內用…
全文",5
好吃而且店內有味增湯免費好到飽，重點是湯裡面還吃得到魚肉，但就是在外面要等，在裡面也要等，出餐速度偏慢，但是沒吃過的可以去吃看看！,5
"價格平價CP算高
味噌湯跟麥茶自取
烤節瓜很特別
上面是明太子醬然後焗烤",4
是虎尾鎮一處很棒的日本料理店，值得推薦給你去品味，在虎尾科技大學的東邊（ 民主路）。,5
魚港現撈的鮮度 懷石料理的藝術 舌尖上美味激盪 完美呈現職人魂,5
很精緻的日式料理，現場劃位，等待時間較久,5
二訪，食材還是一樣新鮮好吃，廁所備品超貼心。,5
非常棒的平價日式料理，最好吃的就是炙燒鮭魚丼飯；味增湯味道也很不錯。,5
"蓋飯價格合理
食材也新鮮，炙燒的部分也剛剛好沒有炙燒過頭的狀況
看到隔壁桌點的生魚蓋飯看起來也不錯下次也挺想試試的 … 全文",3
"我覺得很厲害
很好吃 也很新鮮
成為愛店",5
平日用餐客人沒有太多，上餐速度尚可，環境舒適，生魚片新鮮美味!,5
"食材新鮮！
精緻的擺盤。
高CP值的價位。
視覺與味蕾的雙重享受🤙🏻🤙🏻🤙🏻 …",5
東西好吃，尤其推薦這裡的味增湯，料多味美，重點是還不用錢喔!,5
"服務好，料理更棒，價格親民，是我日本料理首選名單
服務
內用…
全文",5
好吃😋也不算貴  需現場排隊 值得一排 …,5
鮭魚親子丼飯好吃，醋飯味道很棒，炙燒鮭魚軟嫩順口，味噌湯有魚肉喝到飽，整體cp值很高,5
"蓋飯海鮮鋪滿滿,醋飯香Q好吃，鮭魚味噌湯料多，可以自由盛取。",5
壽司價位不貴，好吃又便宜，味增湯料多實在可以無限續碗，但丼飯價位有點偏高……,5
"餐點好吃，但...
兩位櫃檯服務小姐態度有夠差...呵呵😄
是什麼素質呢...？ …",1
喜歡壽司類的朋友適合，剛剛點了鮭魚親子丼，差點吃不完，食量大的可以很快，自助魚湯很有料哦！,4
食物好吃，價格親民，用料實在，cp值高,5
"回來總是會來吃這家
食材新鮮cp值極高",5
餐點美味平價，特殊餐點價位會高一點~,5
食材新鮮...價格合理...明蝦握壽司超讚！,5
